NEW SEED: 
temp3891792630 -> 3904658197
humid3904658197 -> 2779482138
location2779482138 -> 2146899882
location2779482138 -> 2779482138
humid3904658197 -> 3904658197
location3904658197 -> 3481591917
location3904658197 -> 3904658197
temp3891792630 -> 3891792630
humid3891792630 -> 2766616571
location2766616571 -> 2134034315
location2766616571 -> 2766616571
humid3891792630 -> 3891792630
location3891792630 -> 3468726350
location3891792630 -> 3891792630
wat2801804137 -> 2801804137
light2801804137 -> 1247440193
temp1247440193 -> 578522704
humid578522704 -> 357157733
location357157733 -> 313891980
location357157733 -> 357157733
humid578522704 -> 578522704
location578522704 -> 696981474
location578522704 -> 578522704
temp1247440193 -> 1247440193
humid1247440193 -> 1358593951
location1358593951 -> 2615614021
location1358593951 -> 1358593951
humid1247440193 -> 1247440193
location1247440193 -> 2274654546
location1247440193 -> 1247440193
light2801804137 -> 2801804137
temp2801804137 -> 1825125947
humid1825125947 -> 620883798
location620883798 -> 739342568
location620883798 -> 620883798
humid1825125947 -> 1825125947
location1825125947 -> 1281552713
location1825125947 -> 1825125947
temp2801804137 -> 2801804137
humid2801804137 -> 3317231043
location3317231043 -> 2389750763
location3317231043 -> 3317231043
humid2801804137 -> 2801804137
location2801804137 -> 2169221881
location2801804137 -> 2801804137
soil1828225758 -> 677808355
fert677808355 -> 683274376
wat683274376 -> 2579171
light2579171 -> 270013004
temp270013004 -> 1519802597
humid1519802597 -> 1630956355
location1630956355 -> 3929739557
location1630956355 -> 1630956355
humid1519802597 -> 1519802597
location1519802597 -> 2776822667
location1519802597 -> 1519802597
temp270013004 -> 270013004
humid270013004 -> 1876900492
location1876900492 -> 1333327258
location1876900492 -> 1876900492
humid270013004 -> 270013004
location270013004 -> 688884026
light2579171 -> 2579171
temp2579171 -> 60907167
humid60907167 -> 877403714
location877403714 -> 882507423
location877403714 -> 877403714
humid60907167 -> 60907167
location60907167 -> 67202336
location60907167 -> 60907167
temp2579171 -> 2579171
humid2579171 -> 819075718
location819075718 -> 824179427
location819075718 -> 819075718
wat683274376 -> 683274376
light683274376 -> 351548037
temp351548037 -> 1601337630
humid1601337630 -> 1712491388
location1712491388 -> 1168918154
location1712491388 -> 1712491388
humid1601337630 -> 1601337630
location1601337630 -> 3900120832
location1601337630 -> 1601337630
temp351548037 -> 351548037
humid351548037 -> 1079300679
location1079300679 -> 1084404388
location1079300679 -> 1079300679
humid351548037 -> 351548037
location351548037 -> 308282284
location351548037 -> 351548037
light683274376 -> 683274376
temp683274376 -> 353022684
humid353022684 -> 1080775326
location1080775326 -> 1085879035
location1080775326 -> 1080775326
humid353022684 -> 353022684
location353022684 -> 309756931
location353022684 -> 353022684
temp683274376 -> 683274376
humid683274376 -> 1962873363
location1962873363 -> 1419300129
location1962873363 -> 1962873363
humid683274376 -> 683274376
location683274376 -> 1117693033
location683274376 -> 683274376
fert677808355 -> 677808355
wat677808355 -> 257435934
light257435934 -> 2606147204
temp2606147204 -> 1051989196
humid1051989196 -> 1163142954
location1163142954 -> 2419646834
location1163142954 -> 1163142954
humid1051989196 -> 1051989196
location1051989196 -> 1057092905
location1051989196 -> 1051989196
temp2606147204 -> 2606147204
humid2606147204 -> 2179736852
location2179736852 -> 1636163618
location2179736852 -> 2179736852
humid2606147204 -> 2606147204
location2606147204 -> 1973564948
location2606147204 -> 2606147204
light257435934 -> 257435934
temp257435934 -> 1507225527
humid1507225527 -> 1618379285
location1618379285 -> 3917162487
location1618379285 -> 1618379285
humid1507225527 -> 1507225527
location1507225527 -> 2764245597
location1507225527 -> 1507225527
temp257435934 -> 257435934
humid257435934 -> 1864323422
location1864323422 -> 1320750188
location1864323422 -> 1864323422
humid257435934 -> 257435934
location257435934 -> 676306956
wat677808355 -> 677808355
light677808355 -> 346082016
temp346082016 -> 1595871609
humid1595871609 -> 1707025367
location1707025367 -> 1163452133
location1707025367 -> 1707025367
humid1595871609 -> 1595871609
location1595871609 -> 3894654811
location1595871609 -> 1595871609
temp346082016 -> 346082016
humid346082016 -> 1073834658
location1073834658 -> 1078938367
location1073834658 -> 1073834658
humid346082016 -> 346082016
location346082016 -> 302816263
location346082016 -> 346082016
light677808355 -> 677808355
temp677808355 -> 347556663
humid347556663 -> 1075309305
location1075309305 -> 1080413014
location1075309305 -> 1075309305
humid347556663 -> 347556663
location347556663 -> 304290910
location347556663 -> 347556663
temp677808355 -> 677808355
humid677808355 -> 1957407342
location1957407342 -> 1413834108
location1957407342 -> 1957407342
humid677808355 -> 677808355
location677808355 -> 796267125
location677808355 -> 677808355
soil1828225758 -> 2541546945
fert2541546945 -> 2869887864
wat2869887864 -> 3959876357
light3959876357 -> 3959876357
temp3959876357 -> 3972741924
humid3972741924 -> 2847565865
location2847565865 -> 2214983609
location2847565865 -> 2847565865
humid3972741924 -> 3972741924
location3972741924 -> 3549675644
location3972741924 -> 3972741924
temp3959876357 -> 3959876357
humid3959876357 -> 2834700298
location2834700298 -> 2202118042
location2834700298 -> 2834700298
humid3959876357 -> 3959876357
location3959876357 -> 3536810077
location3959876357 -> 3959876357
wat2869887864 -> 2869887864
light2869887864 -> 794491110
temp794491110 -> 464239418
humid464239418 -> 242874447
location242874447 -> 661745469
humid464239418 -> 464239418
location464239418 -> 420973665
location464239418 -> 464239418
temp794491110 -> 794491110
humid794491110 -> 449696598
location449696598 -> 406430845
location449696598 -> 449696598
humid794491110 -> 794491110
location794491110 -> 799594819
location794491110 -> 794491110
light2869887864 -> 2869887864
temp2869887864 -> 1893209674
humid1893209674 -> 688967525
location688967525 -> 1123386182
location688967525 -> 688967525
humid1893209674 -> 1893209674
location1893209674 -> 1349636440
location1893209674 -> 1893209674
temp2869887864 -> 2869887864
humid2869887864 -> 2390595639
location2390595639 -> 3853027905
location2390595639 -> 2390595639
humid2869887864 -> 2869887864
location2869887864 -> 2237305608
location2869887864 -> 2869887864
fert2541546945 -> 2541546945
wat2541546945 -> 3631535438
light3631535438 -> 1945044299
temp1945044299 -> 1184704926
humid1184704926 -> 1295858684
location1295858684 -> 3146232914
location1295858684 -> 1295858684
humid1184704926 -> 1184704926
location1184704926 -> 2441208806
location1184704926 -> 1184704926
temp1945044299 -> 1945044299
humid1945044299 -> 740802150
location740802150 -> 176820794
location740802150 -> 740802150
humid1945044299 -> 1945044299
location1945044299 -> 1401471065
location1945044299 -> 1945044299
light3631535438 -> 3631535438
temp3631535438 -> 3631535438
humid3631535438 -> 3916290930
location3916290930 -> 3493224650
location3916290930 -> 3916290930
humid3631535438 -> 3631535438
location3631535438 -> 4040703945
location3631535438 -> 3631535438
wat2541546945 -> 2541546945
light2541546945 -> 3103884325
temp3103884325 -> 2289687097
humid2289687097 -> 3113119627
location3113119627 -> 3285661712
location3113119627 -> 3113119627
humid2289687097 -> 2289687097
location2289687097 -> 1746113863
location2289687097 -> 2289687097
temp3103884325 -> 3103884325
humid3103884325 -> 4065550341
location4065550341 -> 2889540794
location4065550341 -> 4065550341
humid3103884325 -> 3103884325
location3103884325 -> 3276426410
location3103884325 -> 3103884325
light2541546945 -> 2541546945
temp2541546945 -> 987388937
humid987388937 -> 1808892801
location1808892801 -> 1265319567
location1808892801 -> 1808892801
humid987388937 -> 987388937
location987388937 -> 992492646
location987388937 -> 987388937
temp2541546945 -> 2541546945
humid2541546945 -> 3432647220
location3432647220 -> 3726107505
location3432647220 -> 3432647220
humid2541546945 -> 2541546945
location2541546945 -> 1908964689
location2541546945 -> 2541546945
soil1828225758 -> 4516039727
fert4516039727 -> 4516039727
wat4516039727 -> 4516039727
light4516039727 -> 4516039727
temp4516039727 -> 4516039727
humid4516039727 -> 4516039727
location4516039727 -> 4516039727
soil1828225758 -> 1521220252
fert1521220252 -> 1466552098
wat1466552098 -> 126180269
light126180269 -> 18005867
temp18005867 -> 1267795460
humid1267795460 -> 1378949218
location1378949218 -> 2635969288
location1378949218 -> 1378949218
humid1267795460 -> 1267795460
location1267795460 -> 3888694536
location1267795460 -> 1267795460
temp18005867 -> 18005867
humid18005867 -> 834502414
location834502414 -> 839606123
location834502414 -> 834502414
light126180269 -> 126180269
temp126180269 -> 1375969862
humid1375969862 -> 1487123620
location1487123620 -> 2744143690
location1487123620 -> 1487123620
humid1375969862 -> 1375969862
location1375969862 -> 2632989932
location1375969862 -> 1375969862
temp126180269 -> 126180269
humid126180269 -> 942676816
location942676816 -> 947780525
location942676816 -> 942676816
humid126180269 -> 126180269
location126180269 -> 545051291
wat1466552098 -> 1466552098
light1466552098 -> 248565438
temp248565438 -> 1498355031
humid1498355031 -> 1609508789
location1609508789 -> 3908291991
location1609508789 -> 1609508789
humid1498355031 -> 1498355031
location1498355031 -> 2755375101
location1498355031 -> 1498355031
temp248565438 -> 248565438
humid248565438 -> 1855452926
location1855452926 -> 1311879692
location1855452926 -> 1855452926
humid248565438 -> 248565438
location248565438 -> 667436460
light1466552098 -> 1466552098
temp1466552098 -> 2777320964
humid2777320964 -> 3292747870
location3292747870 -> 2365267590
location3292747870 -> 3292747870
humid2777320964 -> 2777320964
location2777320964 -> 2144738708
location2777320964 -> 2777320964
temp1466552098 -> 1466552098
humid1466552098 -> 1577705856
location1577705856 -> 2834725926
location1577705856 -> 1577705856
humid1466552098 -> 1466552098
location1466552098 -> 2723572168
location1466552098 -> 1466552098
fert1521220252 -> 1521220252
wat1521220252 -> 1521220252
light1521220252 -> 2864745374
temp2864745374 -> 1888067184
humid1888067184 -> 683825035
location683825035 -> 1118243692
location683825035 -> 683825035
humid1888067184 -> 1888067184
location1888067184 -> 1344493950
location1888067184 -> 1888067184
temp2864745374 -> 2864745374
humid2864745374 -> 2385453149
location2385453149 -> 3847885415
location2385453149 -> 2385453149
humid2864745374 -> 2864745374
location2864745374 -> 2232163118
location2864745374 -> 2864745374
light1521220252 -> 1521220252
temp1521220252 -> 2831989118
humid2831989118 -> 2352696893
location2352696893 -> 1809123659
location2352696893 -> 2352696893
humid2831989118 -> 2831989118
location2831989118 -> 2199406862
location2831989118 -> 2831989118
temp1521220252 -> 1521220252
humid1521220252 -> 1632374010
location1632374010 -> 3931157212
location1632374010 -> 1632374010
humid1521220252 -> 1521220252
location1521220252 -> 2778240322
location1521220252 -> 1521220252
soil1828225758 -> 3356560892
fert3356560892 -> 1095144438
wat1095144438 -> 963068094
light963068094 -> 3855804370
temp3855804370 -> 3868669937
humid3868669937 -> 2937678468
location2937678468 -> 3405977357
location2937678468 -> 2937678468
humid3868669937 -> 3868669937
location3868669937 -> 4246908648
location3868669937 -> 3868669937
temp3855804370 -> 3855804370
humid3855804370 -> 2924812901
location2924812901 -> 4293930530
location2924812901 -> 2924812901
humid3855804370 -> 3855804370
location3855804370 -> 4234043081
location3855804370 -> 3855804370
light963068094 -> 963068094
temp963068094 -> 3204380546
humid3204380546 -> 4166046562
location4166046562 -> 2990037015
location4166046562 -> 4166046562
humid3204380546 -> 3204380546
location3204380546 -> 3376922631
location3204380546 -> 3204380546
temp963068094 -> 963068094
humid963068094 -> 1784571958
location1784571958 -> 1240998724
location1784571958 -> 1784571958
humid963068094 -> 963068094
location963068094 -> 968171803
location963068094 -> 963068094
wat1095144438 -> 1095144438
light1095144438 -> 1380011354
temp1380011354 -> 2690780220
humid2690780220 -> 3206207126
location3206207126 -> 3378749211
location3206207126 -> 3206207126
humid2690780220 -> 2690780220
location2690780220 -> 2058197964
location2690780220 -> 2690780220
temp1380011354 -> 1380011354
humid1380011354 -> 1491165112
location1491165112 -> 2748185182
location1491165112 -> 1491165112
humid1380011354 -> 1380011354
location1380011354 -> 2637031424
location1380011354 -> 1380011354
light1095144438 -> 1095144438
temp1095144438 -> 3336456890
humid3336456890 -> 2265848720
location2265848720 -> 1722275486
location2265848720 -> 2265848720
humid3336456890 -> 3336456890
location3336456890 -> 2486414889
location3336456890 -> 3336456890
temp1095144438 -> 1095144438
humid1095144438 -> 1206298196
location1206298196 -> 2462802076
location1206298196 -> 1206298196
humid1095144438 -> 1095144438
location1095144438 -> 1100248147
location1095144438 -> 1095144438
fert3356560892 -> 3356560892
wat3356560892 -> 2809483082
light2809483082 -> 1134556070
temp1134556070 -> 3375868522
humid3375868522 -> 3769502496
location3769502496 -> 3758616954
location3769502496 -> 3769502496
humid3375868522 -> 3375868522
location3375868522 -> 2525826521
location3375868522 -> 3375868522
temp1134556070 -> 1134556070
humid1134556070 -> 1245709828
location1245709828 -> 2272924181
location1245709828 -> 1245709828
humid1134556070 -> 1134556070
location1134556070 -> 1134556070
light2809483082 -> 2809483082
temp2809483082 -> 1832804892
humid1832804892 -> 628562743
location628562743 -> 747021513
location628562743 -> 628562743
humid1832804892 -> 1832804892
location1832804892 -> 1289231658
location1832804892 -> 1832804892
temp2809483082 -> 2809483082
humid2809483082 -> 3324909988
location3324909988 -> 2397429708
location3324909988 -> 3324909988
humid2809483082 -> 2809483082
location2809483082 -> 2176900826
location2809483082 -> 2809483082
wat3356560892 -> 3356560892
light3356560892 -> 2838579119
temp2838579119 -> 1861900929
